date,rank,song,artist
2000-05-06,1,American Pie,Madonna
2000-05-08,1,It Feels So Good,Sonique
2000-05-13,1,Nothing as It Seems,Pearl Jam
2000-05-15,1,It Feels So Good,Sonique
2000-05-20,1,Nothing as It Seems,Pearl Jam
2000-05-22,1,It Feels So Good,Sonique
2000-05-27,1,Nothing as It Seems,Pearl Jam
2000-05-29,1,Oops!... I Did It Again,Britney Spears
2000-06-03,1,He Wasn't Man Enough,Toni Braxton
2000-06-05,1,Oops!... I Did It Again,Britney Spears
2000-06-10,1,He Wasn't Man Enough,Toni Braxton
2000-06-12,1,Oops!... I Did It Again,Britney Spears
2000-06-17,1,He Wasn't Man Enough,Toni Braxton
2000-06-19,1,Oops!... I Did It Again,Britney Spears
2000-06-24,1,There You Go,Pink
2000-06-26,1,Oops!... I Did It Again,Britney Spears
2000-07-01,1,He Wasn't Man Enough,Toni Braxton
2000-07-03,1,Oops!... I Did It Again,Britney Spears
2000-07-08,1,I Want You to Need Me,Celine Dion
2000-07-10,1,It's Gonna Be Me,NSYNC
2000-07-15,1,The Hampsterdance Song,Hampton the Hampster
2000-07-17,1,It's Gonna Be Me,NSYNC
2000-07-22,1,The Hampsterdance Song,Hampton the Hampster
2000-07-24,1,It's Gonna Be Me,NSYNC
2000-07-29,1,The Hampsterdance Song,Hampton the Hampster
2000-07-31,1,Bent,Matchbox Twenty
2000-08-05,1,The Hampsterdance Song,Hampton the Hampster
2000-08-07,1,Bent,Matchbox Twenty
2000-08-12,1,The Hampsterdance Song,Hampton the Hampster
2000-08-14,1,Bang Bang Boom,The Moffatts
2000-08-19,1,Bang Bang Boom,The Moffatts
2000-08-21,1,Bent,Matchbox Twenty
2000-08-26,1,The Hampsterdance Song,Hampton the Hampster
2000-08-28,1,Bent,Matchbox Twenty
2000-09-02,1,The Hampsterdance Song,Hampton the Hampster
2000-09-04,1,Bent,Matchbox Twenty
2000-09-09,1,Music,Madonna
2000-09-11,1,Music,Madonna
2000-09-16,1,Music,Madonna
2000-09-18,1,Music,Madonna
2000-09-23,1,Music,Madonna
2000-09-25,1,Music,Madonna
2000-09-30,1,Music,Madonna
2000-10-02,1,Music,Madonna
2000-10-07,1,Music,Madonna
2000-10-09,1,Music,Madonna
2000-10-14,1,Music,Madonna
2000-10-16,1,Music,Madonna
2000-10-21,1,Music,Madonna
2000-10-23,1,Music,Madonna
2000-10-28,1,Beautiful Day,U2
2000-10-30,1,Music,Madonna
2000-11-04,1,Beautiful Day,U2
2000-11-06,1,Music,Madonna
2000-11-11,1,Shape of My Heart,Backstreet Boys
2000-11-18,1,Shape of My Heart,Backstreet Boys
2000-11-25,1,Shape of My Heart,Backstreet Boys
2000-12-02,1,Shape of My Heart,Backstreet Boys
2000-12-09,1,Shape of My Heart,Backstreet Boys
2000-12-16,1,Shape of My Heart,Backstreet Boys
2000-12-23,1,Liquid Dreams,O-Town
2000-12-30,1,Liquid Dreams,O-Town
2004-04-16,1,When the Sun Goes Down,Kenny Chesney featuring Uncle Kracker
2004-04-23,1,When the Sun Goes Down,Kenny Chesney featuring Uncle Kracker
2004-04-30,1,When the Sun Goes Down,Kenny Chesney featuring Uncle Kracker
2004-05-07,1,When the Sun Goes Down,Kenny Chesney featuring Uncle Kracker
2004-05-14,1,Redneck Woman,Gretchen Wilson
2004-05-21,1,Redneck Woman,Gretchen Wilson
2004-05-28,1,Redneck Woman,Gretchen Wilson
2004-06-04,1,Redneck Woman,Gretchen Wilson
2004-06-11,1,Redneck Woman,Gretchen Wilson
2004-06-18,1,Redneck Woman,Gretchen Wilson
2004-06-25,1,Redneck Woman,Gretchen Wilson
2004-07-02,1,I Go Back,Kenny Chesney
2004-07-09,1,Live Like You Were Dying,Tim McGraw
2004-07-16,1,I Go Back,Kenny Chesney
2004-07-23,1,Live Like You Were Dying,Tim McGraw
2004-07-30,1,Live Like You Were Dying,Tim McGraw
2004-08-06,1,I Go Back,Kenny Chesney
2004-08-13,1,I Go Back,Kenny Chesney
2004-08-20,1,Live Like You Were Dying,Tim McGraw
2004-08-27,1,Live Like You Were Dying,Tim McGraw
2004-09-03,1,Live Like You Were Dying,Tim McGraw
2004-09-10,1,Live Like You Were Dying,Tim McGraw
2004-09-17,1,Days Go By,Keith Urban
2004-09-24,1,Days Go By,Keith Urban
2004-10-01,1,Days Go By,Keith Urban
2004-10-08,1,Days Go By,Keith Urban
2004-10-15,1,Days Go By,Keith Urban
2004-10-22,1,Mr. Mom,Lonestar
2004-10-29,1,Mr. Mom,Lonestar
2004-11-05,1,Mr. Mom,Lonestar
2004-11-12,1,Mr. Mom,Lonestar
2004-11-19,1,Mr. Mom,Lonestar
2004-11-26,1,Mr. Mom,Lonestar
2004-12-03,1,Mr. Mom,Lonestar
2004-12-10,1,Back When,Tim McGraw
2004-12-17,1,Nothin' 'bout Love Makes Sense,LeAnn Rimes
