date,rank,song,artist
2007-10-29,1,Sükut-u Hayal,Nev
2007-11-05,1,...Dan Sonra,Sıla & Kenan Doğulu
2007-11-12,1,...Dan Sonra,Sıla & Kenan Doğulu
2007-11-19,1,...Dan Sonra,Sıla & Kenan Doğulu
2007-11-26,1,...Dan Sonra,Sıla & Kenan Doğulu
2007-12-01,1,...Dan Sonra,Sıla & Kenan Doğulu
2007-12-08,1,...Dan Sonra,Sıla & Kenan Doğulu
2007-12-15,1,...Dan Sonra,Sıla & Kenan Doğulu
2007-12-22,1,...Dan Sonra,Sıla & Kenan Doğulu
2007-12-29,1,...Dan Sonra,Sıla & Kenan Doğulu
2008-01-05,1,...Dan Sonra,Sıla & Kenan Doğulu
2009-01-05,1,Aşk-ı Virane,Rafet El Roman & Yusuf Güney
2010-01-04,1,Hastalıkta Sağlıkta,Mustafa Ceceli
2010-01-11,1,Hastalıkta Sağlıkta,Mustafa Ceceli
2010-01-18,1,Hastalıkta Sağlıkta,Mustafa Ceceli
2010-01-25,1,Bi' An Gel,Gülşen
2010-02-01,1,Bi' An Gel,Gülşen
2010-02-08,1,Bi' An Gel,Gülşen
2010-02-15,1,Çok Özlüyorum Seni,Gökhan Tepe
2010-02-22,1,Rüya,Ziynet Sali
2010-03-01,1,Rüya,Ziynet Sali
2010-03-08,1,Rüya,Ziynet Sali
2010-03-15,1,Rüya,Ziynet Sali
2010-03-22,1,Rüya,Ziynet Sali
2010-03-29,1,Bu Yağmurlar,Emre Aydın
2010-04-05,1,Bu Yağmurlar,Emre Aydın
2010-04-12,1,Bu Yağmurlar,Emre Aydın
2010-04-19,1,Bu Yağmurlar,Emre Aydın
2010-04-26,1,Bu Yağmurlar,Emre Aydın
2010-05-03,1,Bu Yağmurlar,Emre Aydın
2010-05-10,1,Bu Yağmurlar,Emre Aydın
2010-05-17,1,Durma Yağmur Durma,Gripin
2010-05-24,1,Üzüm,Ferhat Göçer
2010-05-31,1,Üzüm,Ferhat Göçer
2010-06-07,1,Üzüm,Ferhat Göçer
2010-06-14,1,Üzüm,Ferhat Göçer
2010-06-21,1,Üzüm,Ferhat Göçer
2010-06-28,1,Üzüm,Ferhat Göçer
2010-07-05,1,Üzüm,Ferhat Göçer
2010-07-08,1,Bodrum,Hande Yener
2010-07-15,1,Alain Delon,Ozan Doğulu & Sıla
2010-07-22,1,Alain Delon,Ozan Doğulu & Sıla
2010-07-29,1,Alain Delon,Ozan Doğulu & Sıla
2010-08-05,1,Alain Delon,Ozan Doğulu & Sıla
2010-08-12,1,Alain Delon,Ozan Doğulu & Sıla
2010-08-19,1,Alain Delon,Ozan Doğulu & Sıla
2010-08-26,1,Alain Delon,Ozan Doğulu & Sıla
2010-09-02,1,Alain Delon,Ozan Doğulu & Sıla
2010-09-09,1,Rengârenk,Sertab Erener
2010-09-16,1,Rengârenk,Sertab Erener
2010-09-23,1,Adımı Kalbine Yaz,Tarkan
2010-09-30,1,Rengârenk,Sertab Erener
2010-10-07,1,Rengârenk,Sertab Erener
2010-10-14,1,Öp,Tarkan
2010-10-21,1,Öp,Tarkan
2010-10-28,1,Öp,Tarkan
2010-11-04,1,Öp,Tarkan
2010-11-11,1,Öp,Tarkan
2010-11-18,1,Hoşçakal,Emre Aydın
2010-11-25,1,Hoşçakal,Emre Aydın
2010-12-02,1,Acısa da Öldürmez,Sıla
2010-12-09,1,Acısa da Öldürmez,Sıla
2010-12-16,1,Acısa da Öldürmez,Sıla
2010-12-23,1,Acısa da Öldürmez,Sıla
2010-12-30,1,Acısa da Öldürmez,Sıla
2011-01-06,1,Acısa da Öldürmez,Sıla
2011-01-13,1,Acısa da Öldürmez,Sıla
2011-01-20,1,Acısa da Öldürmez,Sıla
2011-01-27,1,Eksik,Mustafa Ceceli and Elvan Günaydın
2011-02-03,1,Eksik,Mustafa Ceceli and Elvan Günaydın
2011-02-10,1,Eksik,Mustafa Ceceli and Elvan Günaydın
2011-02-17,1,Eksik,Mustafa Ceceli and Elvan Günaydın
2011-02-24,1,Sen ve Ben,Funda Arar
2011-03-03,1,Sen ve Ben,Funda Arar
2011-03-10,1,Sen ve Ben,Funda Arar
2011-03-17,1,Sen ve Ben,Funda Arar
2011-03-24,1,Sen ve Ben,Funda Arar
2011-03-31,1,Sen ve Ben,Funda Arar
2011-04-07,1,Sen ve Ben,Funda Arar
2011-04-14,1,Sen ve Ben,Funda Arar
2011-04-21,1,Budur,Atiye
2011-04-28,1,Budur,Atiye
2011-05-05,1,Budur,Atiye
2011-05-12,1,Budur,Atiye
2011-05-19,1,Budur,Atiye
2011-05-26,1,Yeni Biri,Gülşen
2011-06-02,1,Direniyorum,Rafet El Roman
2011-06-09,1,Direniyorum,Rafet El Roman
2011-06-16,1,Direniyorum,Rafet El Roman
2011-06-23,1,Direniyorum,Rafet El Roman
2011-06-30,1,Kafa,Sıla
2011-07-07,1,Kafa,Sıla
2011-07-14,1,Kafa,Sıla
2011-07-21,1,Direniyorum,Rafet El Roman
2011-07-28,1,Şıkır Şıkır,Gülben Ergen and Mustafa Sandal
2011-08-04,1,Şıkır Şıkır,Gülben Ergen and Mustafa Sandal
2011-08-11,1,Şıkır Şıkır,Gülben Ergen and Mustafa Sandal
2011-08-18,1,Tuttu Fırlattı,Gökçe
2011-08-25,1,Tuttu Fırlattı,Gökçe
2011-09-01,1,Tuttu Fırlattı,Gökçe
2011-09-08,1,Tuttu Fırlattı,Gökçe
2011-09-15,1,Tuttu Fırlattı,Gökçe
2011-09-22,1,Sözde Ayrılık,Gülşen
2011-09-29,1,Sözde Ayrılık,Gülşen
2011-10-06,1,Sözde Ayrılık,Gülşen
2011-10-13,1,Sözde Ayrılık,Gülşen
2011-10-20,1,Hep Yaşın 19,MFÖ
2011-10-27,1,Boş Yere,Sıla
2011-11-03,1,Hep Yaşın 19,MFÖ
2011-11-10,1,Geri Dönüş Olsa,Murat Boz
2011-11-17,1,Boş Yere,Sıla
2011-11-24,1,Boş Yere,Sıla
2011-12-01,1,Boş Yere,Sıla
2011-12-08,1,Oflaya Oflaya,Burcu Güneş
2011-12-15,1,Oflaya Oflaya,Burcu Güneş
2011-12-22,1,Oflaya Oflaya,Burcu Güneş
2011-12-29,1,Oflaya Oflaya,Burcu Güneş
2012-01-05,1,Oflaya Oflaya,Burcu Güneş
2012-01-12,1,Oflaya Oflaya,Burcu Güneş
2012-01-19,1,Oflaya Oflaya,Burcu Güneş
2012-01-26,1,Oflaya Oflaya,Burcu Güneş
2012-02-02,1,Oflaya Oflaya,Burcu Güneş
2012-02-09,1,Oflaya Oflaya,Burcu Güneş
2012-02-16,1,Kalamam Arkadaş,Murat Boz
2012-02-23,1,Oflaya Oflaya,Burcu Güneş
2012-03-01,1,Boş Bardak,Fettah Can
2012-03-08,1,Boş Bardak,Fettah Can
2012-03-15,1,Boş Bardak,Fettah Can
2012-03-22,1,Boş Bardak,Fettah Can
2012-03-29,1,Senden Sonra,Rafet El Roman
2012-04-05,1,Senden Sonra,Rafet El Roman
2012-04-12,1,Senden Sonra,Rafet El Roman
2012-04-19,1,Senden Sonra,Rafet El Roman
2012-04-26,1,Es,Mustafa Ceceli
2012-05-03,1,Senden Sonra,Rafet El Roman
2012-05-10,1,Soğuk Odalar,Emre Aydın and Gülden Mutlu
2012-05-17,1,Soğuk Odalar,Emre Aydın and Gülden Mutlu
