date,rank,song,artist
2000-01-02,1,With Every Bit of Me,Kevin Borg
2000-01-02,1,The Ketchup Song,Las Ketchup
2000-01-02,1,Hey Ya!,Outkast
2000-01-03,1,All for Love,E.M.D.
2000-01-04,1,Everything Changes,Markus Fagervall
2000-01-04,1,Life,E-Type
2000-01-05,1,Can't Fight the Moonlight,LeAnn Rimes
2000-01-05,1,"Right Here, Right Now",Agnes
2000-01-06,1,Coming True,Daniel Lindström
2000-01-06,1,Millennium 2,Markoolio
2000-01-09,1,With Every Bit of Me,Kevin Borg
2000-01-09,1,Tu es foutu,In-Grid
2000-01-09,1,Starkare,Sara Löfgren
2000-01-10,1,All for Love,E.M.D.
2000-01-11,1,Life,E-Type
2000-01-11,1,Everything Changes,Markus Fagervall
2000-01-12,1,"Right Here, Right Now",Agnes
2000-01-12,1,Can't Fight the Moonlight,LeAnn Rimes
2000-01-13,1,Freestyler,Bomfunk MC's
2000-01-13,1,Coming True,Daniel Lindström
2000-01-16,1,Shut Up,The Black Eyed Peas
2000-01-16,1,Poker Face,Lady Gaga
2000-01-16,1,Tu es foutu,In-Grid
2000-01-17,1,All for Love,E.M.D.
2000-01-18,1,Life,E-Type
2000-01-18,1,Everything Changes,Markus Fagervall
2000-01-19,1,Can't Fight the Moonlight,LeAnn Rimes
2000-01-19,1,Hung Up,Madonna
2000-01-20,1,Coming True,Daniel Lindström
2000-01-20,1,Freestyler,Bomfunk MC's
2000-01-23,1,With Every Bit of Me,Kevin Borg
2000-01-23,1,Shut Up,The Black Eyed Peas
2000-01-23,1,Lose Yourself,Eminem
2000-01-24,1,All for Love,E.M.D.
2000-01-25,1,Don't You Know,United DJ's vs. Pandora
2000-01-25,1,"Whenever, Wherever",Shakira
2000-01-26,1,Ms. Jackson,Outkast
2000-01-26,1,"Right Here, Right Now",Agnes
2000-01-27,1,Freestyler,Bomfunk MC's
2000-01-27,1,En midsommarnattsdröm,Håkan Hellström
2000-01-30,1,Poker Face,Lady Gaga
2000-01-30,1,Lose Yourself,Eminem
2000-01-30,1,Shut Up,The Black Eyed Peas
2000-01-31,1,All for Love,E.M.D.
2000-02-01,1,Luften bor i mina steg,Håkan Hellström
2000-02-01,1,I Can't Say I'm Sorry,Erik Segerstedt
2000-02-02,1,Goodbye My Lover,James Blunt
2000-02-02,1,Ms. Jackson,Outkast
2000-02-03,1,Money for Nothing,Darin
2000-02-03,1,Freestyler,Bomfunk MC's
2000-02-06,1,Behind Blue Eyes,Limp Bizkit
2000-02-06,1,Carina,Larz-Kristerz
2000-02-06,1,Lose Yourself,Eminem
2000-02-07,1,Do You Love Me?,Amanda Jenssen
2000-02-08,1,Värsta schlagern,Markoolio & Linda Bengtzing
2000-02-08,1,Luften bor i mina steg,Håkan Hellström
2000-02-09,1,Romeo,Shebang
2000-02-09,1,Do What You're Told,Sebastian
2000-02-10,1,Money for Nothing,Darin
2000-02-10,1,Freestyler,Bomfunk MC's
2000-02-13,1,3 Floors Down,Kim Fransson
2000-02-13,1,Kom hem hel igen,Sandra Dahlberg
2000-02-13,1,Lose Yourself,Eminem
2000-02-14,1,Do You Love Me?,Amanda Jenssen
2000-02-15,1,Värsta schlagern,Markoolio & Linda Bengtzing
2000-02-15,1,"Whenever, Wherever",Shakira
2000-02-16,1,Romeo,Shebang
2000-02-16,1,Do What You're Told,Sebastian
2000-02-17,1,Max 500,Kent
2000-02-17,1,Freestyler,Bomfunk MC's
2000-02-20,1,Ding Dong Song,Günther & The Sunshine Girls
2000-02-20,1,Poker Face,Lady Gaga
2000-02-20,1,Lose Yourself,Eminem
2000-02-21,1,Do You Love Me?,Amanda Jenssen
2000-02-22,1,Tokyo,Danny Saucedo
2000-02-22,1,"Whenever, Wherever",Shakira
2000-02-23,1,Romeo,Shebang
2000-02-23,1,Do What You're Told,Sebastian
2000-02-24,1,Freestyler,Bomfunk MC's
2000-02-24,1,Money for Nothing,Darin
2000-02-27,1,Lose Yourself,Eminem
2000-02-27,1,Poker Face,Lady Gaga
2000-02-27,1,Ding Dong Song,Günther & The Sunshine Girls
2000-02-28,1,Do You Love Me?,Amanda Jenssen
2000-03-01,1,Tokyo,Danny Saucedo
2000-03-01,1,"Whenever, Wherever",Shakira
2000-03-02,1,Freestyler,Bomfunk MC's
2000-03-02,1,Romeo,Shebang
2000-03-02,1,Do What You're Told,Sebastian
2000-03-03,1,Money for Nothing,Darin
2000-03-05,1,Ding Dong Song,Günther & The Sunshine Girls
2000-03-06,1,Med hjärtat fyllt av ljus,Shirley Clamp
2000-03-06,1,Do You Love Me?,Amanda Jenssen
2000-03-06,1,Lose Yourself,Eminem
2000-03-08,1,"Whenever, Wherever",Shakira
2000-03-08,1,Girlfriend,Avril Lavigne
2000-03-09,1,Freestyler,Bomfunk MC's
2000-03-09,1,Last Goodbye,Da Buzz
2000-03-09,1,Romeo,Shebang
2000-03-10,1,Alcastar,Alcazar
2000-03-12,1,F**k It,Eamon
2000-03-13,1,Hero,Charlotte Perrelli
2000-03-13,1,Lose Yourself,Eminem
2000-03-13,1,Baby Goodbye,E.M.D.
2000-03-15,1,The Worrying Kind,The Ark
2000-03-15,1,"Whenever, Wherever",Shakira
2000-03-16,1,Lev livet!,Magnus Carlsson
2000-03-16,1,Romeo,Shebang
2000-03-16,1,Freestyler,Bomfunk MC's
2000-03-17,1,Vi kan gunga,Jimmy Jansson
2000-03-19,1,F**k It,Eamon
2000-03-20,1,Baby Goodbye,E.M.D.
2000-03-20,1,Hero,Charlotte Perrelli
2000-03-20,1,I Drove All Night,Celine Dion
2000-03-22,1,Never Let It Go,Afro-dite
2000-03-22,1,The Worrying Kind,The Ark
2000-03-23,1,Romeo,Shebang
2000-03-23,1,Evighet,Carola
2000-03-23,1,American Pie,Madonna
2000-03-24,1,Las Vegas,Martin Stenmarck
2000-03-26,1,Det gör ont,Lena Philipsson
2000-03-27,1,Hero,Charlotte Perrelli
2000-03-27,1,Give Me Your Love,Fame
2000-03-27,1,Tingaliin,P-Bros featuring DJ Trexx and Olga Pratilova
2000-03-29,1,The Worrying Kind,The Ark
2000-03-29,1,Dom andra,Kent
2000-03-30,1,Never Be the Same Again,"Melanie C featuring Lisa ""Left Eye"" Lopes"
2000-03-30,1,The Centre of the Heart,Roxette
2000-03-30,1,Evighet,Carola
2000-03-31,1,Håll om mig,Nanne
2000-04-02,1,Det gör ont,Lena Philipsson
2000-04-03,1,Hero,Charlotte Perrelli
2000-04-03,1,Give Me Your Love,Fame
2000-04-03,1,Tingaliin,P-Bros featuring DJ Trexx and Olga Pratilova
2000-04-05,1,Dom andra,Kent
2000-04-05,1,Cara Mia,Måns Zelmerlöw
2000-04-06,1,Never Be the Same Again,"Melanie C featuring Lisa ""Left Eye"" Lopes"
2000-04-06,1,The Centre of the Heart,Roxette
2000-04-06,1,Temple of Love,BWO
2000-04-07,1,Det gör ont,Lena Philipsson
2000-04-07,1,What's in It for Me,Amy Diamond
2000-04-09,1,Det gör ont,Lena Philipsson
2000-04-10,1,Not a Sinner nor a Saint,Alcazar
2000-04-10,1,Tingaliin,P-Bros featuring DJ Trexx and Olga Pratilova
2000-04-10,1,Hero,Charlotte Perrelli
2000-04-12,1,Dom andra,Kent
2000-04-12,1,Cara Mia,Måns Zelmerlöw
2000-04-13,1,Never Be the Same Again,"Melanie C featuring Lisa ""Left Eye"" Lopes"
2000-04-13,1,The Centre of the Heart,Roxette
2000-04-13,1,Evighet,Carola
2000-04-14,1,What's in It for Me,Amy Diamond
2000-04-16,1,Det gör ont,Lena Philipsson
2000-04-17,1,Den andra kvinnan,Glenmark / Eriksson / Strömstedt
2000-04-17,1,Jennie Let Me Love You,E.M.D.
2000-04-17,1,Tingaliin,P-Bros featuring DJ Trexx and Olga Pratilova
2000-04-19,1,Cara Mia,Måns Zelmerlöw
2000-04-19,1,Dom andra,Kent
2000-04-20,1,The Centre of the Heart,Roxette
2000-04-20,1,Maria Maria,Santana featuring The Product G&B
2000-04-20,1,Temple of Love,BWO
2000-04-21,1,What's in It for Me,Amy Diamond
2000-04-23,1,Det gör ont,Lena Philipsson
2000-04-24,1,Jennie Let Me Love You,E.M.D.
2000-04-24,1,Emma-Lee,Johan Palm
2000-04-24,1,Anyone of Us,Gareth Gates
2000-04-26,1,Cara Mia,Måns Zelmerlöw
2000-04-26,1,Supernatural,Supernatural
2000-04-27,1,Need to Know,Excellence
2000-04-27,1,Maria Maria,Santana featuring The Product G&B
2000-04-27,1,Rain,Ola
2000-04-28,1,Håll om mig,Nanne
2000-04-30,1,Det gör ont,Lena Philipsson
2000-05-01,1,Losing You,Dead by April
2000-05-01,1,Jennie Let Me Love You,E.M.D.
2000-05-01,1,Give Me Your Love,Fame
2000-05-03,1,Supernatural,Supernatural
2000-05-03,1,The Worrying Kind,The Ark
2000-05-04,1,Rain,Ola
2000-05-04,1,Need to Know,Excellence
2000-05-04,1,Oops!... I Did It Again,Britney Spears
2000-05-05,1,"Schnappi, das kleine Krokodil",Schnappi
2000-05-08,1,Alive,Da Buzz
2000-05-08,1,Jennie Let Me Love You,E.M.D.
2000-05-08,1,Losing You,Dead by April
2000-05-10,1,Dunka mig gul & blå,Frida Murenius
2000-05-10,1,Supernatural,Supernatural
2000-05-11,1,Rain,Ola
2000-05-11,1,Need to Know,Excellence
2000-05-11,1,Oops!... I Did It Again,Britney Spears
2000-05-12,1,Palace & Main,Kent
2000-05-14,1,Teeny Weeny String Bikini,Günther & The Sunshine Girls
2000-05-15,1,Jennie Let Me Love You,E.M.D.
2000-05-15,1,Alive,Da Buzz
2000-05-15,1,Svennebanan,Promoe
2000-05-17,1,Ingen sommar utan reggae,Markoolio
2000-05-17,1,Supernatural,Supernatural
2000-05-18,1,Mera mål!,Markoolio featuring Arne Hegerfors
2000-05-18,1,Need to Know,Excellence
2000-05-18,1,Lovegun / Nightfever,Andreas Lundstedt
2000-05-19,1,"Schnappi, das kleine Krokodil",Schnappi
2000-05-21,1,In med bollen,Markoolio
2000-05-22,1,Alive,Da Buzz
2000-05-22,1,Jennie Let Me Love You,E.M.D.
2000-05-22,1,Fairytale,Alexander Rybak
2000-05-23,1,Supernatural,Supernatural
2000-05-24,1,True Believer,E-Type
2000-05-25,1,Mera mål!,Markoolio featuring Arne Hegerfors
2000-05-25,1,Need to Know,Excellence
2000-05-25,1,Who's da' Man,Elias featuring Frans
2000-05-26,1,"Schnappi, das kleine Krokodil",Schnappi
2000-05-28,1,Tuffa tider /En sten vid en sjö i en skog,Gyllene Tider
2000-05-29,1,Fotbollsfest,Frans featuring Elias
2000-05-29,1,Alive,Da Buzz
2000-05-29,1,Supernatural,Supernatural
2000-05-29,1,Fairytale,Alexander Rybak
2000-05-31,1,En händig man,Per Gessle
2000-06-01,1,Who's da' Man,Elias featuring Frans
2000-06-01,1,Daddy DJ,Daddy DJ
2000-06-01,1,Fly on the Wings of Love,Olsen Brothers
2000-06-02,1,My Number One,Helena Paparizou
2000-06-04,1,Tuffa tider /En sten vid en sjö i en skog,Gyllene Tider
2000-06-05,1,Fairytale,Alexander Rybak
2000-06-05,1,Alive,Da Buzz
2000-06-05,1,Cliffs of Gallipoli,Sabaton
2000-06-06,1,Vi ska till vm!,Magnus Uggla
2000-06-07,1,Play It for the Girls,Danny Saucedo
2000-06-08,1,Mera mål!,Markoolio featuring Arne Hegerfors
2000-06-08,1,Angel,Shaggy featuring Rayvon
2000-06-08,1,Who's da' Man,Elias featuring Frans
2000-06-09,1,My Number One,Helena Paparizou
2000-06-11,1,Tuffa tider /En sten vid en sjö i en skog,Gyllene Tider
2000-06-12,1,Fairytale,Alexander Rybak
2000-06-12,1,"Sverige, det bästa på vår jord",Markoolio
2000-06-12,1,Without You,Anders Johansson
2000-06-13,1,Vi ska till vm!,Magnus Uggla
2000-06-14,1,Ingen sommar utan reggae,Markoolio
2000-06-15,1,Angel,Shaggy featuring Rayvon
2000-06-15,1,Who's da' Man,Elias featuring Frans
2000-06-15,1,Mera mål!,Markoolio featuring Arne Hegerfors
2000-06-16,1,My Number One,Helena Paparizou
2000-06-18,1,Hej Hej Monika,Nic & the Family
2000-06-19,1,I'm Yours,Jason Mraz
2000-06-19,1,Fairytale,Alexander Rybak
2000-06-19,1,Everyway That I Can,Sertab Erener
2000-06-20,1,Vi ska till vm!,Magnus Uggla
2000-06-21,1,Ingen sommar utan reggae,Markoolio
2000-06-22,1,Angel,Shaggy featuring Rayvon
2000-06-22,1,Who's da' Man,Elias featuring Frans
2000-06-22,1,Mera mål!,Markoolio featuring Arne Hegerfors
2000-06-23,1,My Number One,Helena Paparizou
2000-06-25,1,Hej Hej Monika,Nic & the Family
2000-06-26,1,Football Is Our Religion,Rednex
2000-06-26,1,Ayo Technology,Milow
2000-06-26,1,Everyway That I Can,Sertab Erener
2000-06-27,1,S:t Monica,Ulf Lundell
2000-06-28,1,Natalie,Ola
2000-06-29,1,Who's da' Man,Elias featuring Frans
2000-06-29,1,Mera mål!,Markoolio featuring Arne Hegerfors
2000-06-29,1,Angel,Shaggy featuring Rayvon
2000-06-30,1,Stort liv,Lars Winnerbäck & Hovet
2000-07-01,1,Hej Hej Monika,Nic & the Family
2000-07-03,1,I'm Yours,Jason Mraz
2000-07-03,1,Rap das Armas,Cidinho e Doca
2000-07-04,1,S:t Monica,Ulf Lundell
2000-07-04,1,Everyway That I Can,Sertab Erener
2000-07-05,1,Natalie,Ola
2000-07-06,1,Mera mål!,Markoolio featuring Arne Hegerfors
2000-07-06,1,Daddy DJ,Daddy DJ
2000-07-06,1,Who's da' Man,Elias featuring Frans
2000-07-07,1,Stort liv,Lars Winnerbäck & Hovet
2000-07-09,1,Ingen vill veta var du köpt din tröja,Raymond & Maria
2000-07-10,1,Sky's the Limit,Ola
2000-07-10,1,I'm Yours,Jason Mraz
2000-07-11,1,A Little Less Conversation,Elvis Presley vs. JXL
2000-07-11,1,Här kommer alla känslorna,Per Gessle
2000-07-12,1,Ingen sommar utan reggae,Markoolio
2000-07-13,1,Who's da' Man,Elias featuring Frans
2000-07-13,1,Lady Marmalade,"Christina Aguilera, Pink, Lil' Kim, and Mýa"
2000-07-13,1,Mera mål!,Markoolio featuring Arne Hegerfors
2000-07-14,1,Stort liv,Lars Winnerbäck & Hovet
2000-07-16,1,Hej Hej Monika,Nic & the Family
2000-07-17,1,Handful of Keys,Robert Wells
2000-07-17,1,I'm Yours,Jason Mraz
2000-07-18,1,Här kommer alla känslorna,Per Gessle
2000-07-18,1,A Little Less Conversation,Elvis Presley vs. JXL
2000-07-19,1,Ingen sommar utan reggae,Markoolio
2000-07-20,1,Mera mål!,Markoolio featuring Arne Hegerfors
2000-07-20,1,Who's da' Man,Elias featuring Frans
2000-07-20,1,Lady Marmalade,"Christina Aguilera, Pink, Lil' Kim, and Mýa"
2000-07-21,1,Axel F,Crazy Frog
2000-07-23,1,Ingen vill veta var du köpt din tröja,Raymond & Maria
2000-07-24,1,Curly Sue,Takida
2000-07-24,1,Rap das armas,Cidinho e Doca
2000-07-25,1,Här kommer alla känslorna,Per Gessle
2000-07-25,1,A Little Less Conversation,Elvis Presley vs. JXL
2000-07-26,1,Natalie,Ola
2000-07-27,1,Hiphopper,Thomas Rusiak featuring Teddybears STHLM
2000-07-27,1,Lady Marmalade,"Christina Aguilera, Pink, Lil' Kim, and Mýa"
2000-07-27,1,Who's da' Man,Elias featuring Frans
2000-07-28,1,Axel F,Crazy Frog
2000-07-30,1,Ingen vill veta var du köpt din tröja,Raymond & Maria
2000-07-31,1,Rap das armas,Cidinho e Doca
2000-07-31,1,Pick Me Up,Emilia de Poret
2000-08-01,1,A Little Less Conversation,Elvis Presley vs. JXL
2000-08-01,1,Här kommer alla känslorna,Per Gessle
2000-08-02,1,Natalie,Ola
2000-08-03,1,There You'll Be,Faith Hill
2000-08-03,1,Hiphopper,Thomas Rusiak featuring Teddybears STHLM
2000-08-03,1,Boten Anna,Basshunter
2000-08-04,1,Axel F,Crazy Frog
2000-08-06,1,Ingen vill veta var du köpt din tröja,Raymond & Maria
2000-08-07,1,Rap das armas,Cidinho e Doca
2000-08-07,1,I Kissed a Girl,Katy Perry
2000-08-08,1,Här kommer alla känslorna,Per Gessle
2000-08-08,1,A Little Less Conversation,Elvis Presley vs. JXL
2000-08-09,1,I'm Gay,6 AM featuring Cissi Ramsby
2000-08-10,1,Heroes,Helena Paparizou
2000-08-10,1,There You'll Be,Faith Hill
2000-08-10,1,Hiphopper,Thomas Rusiak featuring Teddybears STHLM
2000-08-11,1,Axel F,Crazy Frog
2000-08-13,1,Ingen vill veta var du köpt din tröja,Raymond & Maria
2000-08-14,1,Celebration,Madonna
2000-08-14,1,Raise the Banner,The Poodles
2000-08-15,1,A Little Less Conversation,Elvis Presley vs. JXL
2000-08-15,1,Här kommer alla känslorna,Per Gessle
2000-08-16,1,Natalie,Ola
2000-08-17,1,I Turn to You,Melanie C
2000-08-17,1,There You'll Be,Faith Hill
2000-08-17,1,Boten Anna,Basshunter
2000-08-18,1,Axel F,Crazy Frog
2000-08-20,1,Dragostea Din Tei,Haiducii
2000-08-21,1,Raise the Banner,The Poodles
2000-08-21,1,Celebration,Madonna
2000-08-22,1,A Little Less Conversation,Elvis Presley vs. JXL
2000-08-22,1,Här kommer alla känslorna,Per Gessle
2000-08-23,1,Natalie,Ola
2000-08-24,1,There You'll Be,Faith Hill
2000-08-24,1,I Turn to You,Melanie C
2000-08-24,1,The Reincarnation of Benjamin Breeg,Iron Maiden
2000-08-25,1,Axel F,Crazy Frog
2000-08-27,1,Dragostea Din Tei,Haiducii
2000-08-28,1,Jag får liksom ingen ordning,Lars Winnerbäck
2000-08-28,1,Där du andas,Marie Fredriksson
2000-08-29,1,Här kommer alla känslorna,Per Gessle
2000-08-29,1,A Little Less Conversation,Elvis Presley vs. JXL
2000-08-30,1,Om du lämnade mig nu,Lars Winnerbäck featuring Miss Li
2000-08-31,1,The Reincarnation of Benjamin Breeg,Iron Maiden
2000-08-31,1,I Turn to You,Melanie C
2000-08-31,1,There You'll Be,Faith Hill
2000-09-01,1,Axel F,Crazy Frog
2000-09-03,1,Dragostea Din Tei,Haiducii
2000-09-04,1,Jag får liksom ingen ordning,Lars Winnerbäck
2000-09-04,1,I Kissed a Girl,Katy Perry
2000-09-05,1,A Little Less Conversation,Elvis Presley vs. JXL
2000-09-05,1,Where Is the Love?,The Black Eyed Peas
2000-09-06,1,Om du lämnade mig nu,Lars Winnerbäck featuring Miss Li
2000-09-07,1,Lucky,Britney Spears
2000-09-07,1,Follow Me,Uncle Kracker
2000-09-07,1,Everytime We Touch,Cascada
2000-09-08,1,You're Beautiful,James Blunt
2000-09-10,1,Dragostea Din Tei,Haiducii
2000-09-11,1,I Gotta Feeling,The Black Eyed Peas
2000-09-11,1,I Kissed a Girl,Katy Perry
2000-09-12,1,Aïcha,Outlandish
2000-09-12,1,The Ketchup Song,Las Ketchup
2000-09-13,1,Om du lämnade mig nu,Lars Winnerbäck featuring Miss Li
2000-09-14,1,Nitar och läder,Magnus Uggla
2000-09-14,1,Sjumilakliv,Martin Stenmarck
2000-09-14,1,Follow Me,Uncle Kracker
2000-09-15,1,Step Up,Darin
2000-09-17,1,Dragostea Din Tei,Haiducii
2000-09-18,1,I Kissed a Girl,Katy Perry
2000-09-18,1,I Gotta Feeling,The Black Eyed Peas
2000-09-19,1,Aïcha,Outlandish
2000-09-19,1,The Ketchup Song,Las Ketchup
2000-09-20,1,100 år från nu,Martin Stenmarck
2000-09-21,1,Follow Me,Uncle Kracker
2000-09-21,1,Sjumilakliv,Martin Stenmarck
2000-09-21,1,Lucky,Britney Spears
2000-09-22,1,You're Beautiful,James Blunt
2000-09-24,1,Elegi,Lars Winnerbäck
2000-09-25,1,I Gotta Feeling,The Black Eyed Peas
2000-09-25,1,Nu när du gått,Lena & Orup
2000-09-26,1,The Ketchup Song,Las Ketchup
2000-09-26,1,When We Were Winning,Broder Daniel
2000-09-27,1,100 år från nu,Martin Stenmarck
2000-09-28,1,Follow Me,Uncle Kracker
2000-09-28,1,Sjumilakliv,Martin Stenmarck
2000-09-28,1,Nitar och läder,Magnus Uggla
2000-09-29,1,You're Beautiful,James Blunt
2000-10-01,1,Boro Boro,Arash
2000-10-02,1,1000 Nålar,Martin Stenmarck
2000-10-02,1,Alone,E.M.D.
2000-10-03,1,Aïcha,Outlandish
2000-10-03,1,The Ketchup Song,Las Ketchup
2000-10-04,1,100 år från nu,Martin Stenmarck
2000-10-05,1,Oh Father,Linda Sundblad
