date,rank,song,artist
1990-10-31,1,I'd Do Anything for Love,Meat Loaf
1990-10-31,1,Heartbreaker,Mariah Carey featuring Jay-Z
1990-10-31,1,Falling in Love with You,UB40
1990-10-31,1,Mambo No. 5,Lou Bega
1990-10-31,1,Sweat,Inner Circle
1990-11-01,1,Achy Breaky Heart,Billy Ray Cyrus
1990-11-01,1,End of the Road,Boyz II Men
1990-11-01,1,No Matter What,Boyzone
1990-11-01,1,Rollercoaster,B*Witched
1990-11-02,1,"Candle in the Wind 1997""/ ""Something About the Way You Look Tonight",Elton John
1990-11-03,1,What's Love Got to Do with It,Warren G featuring Adina Howard
1990-11-03,1,The Fly,U2
1990-11-03,1,Set Adrift on Memory Bliss,P.M. Dawn
1990-11-03,1,Twisted,Keith Sweat
1990-11-03,1,I Do It for You,Bryan Adams
1990-11-04,1,Suicide Blonde,INXS
1990-11-04,1,To Sir with Love,Ngaire
1990-11-05,1,Gangsta's Paradise,Coolio featuring L.V.
1990-11-06,1,Endless Love,Luther Vandross and Mariah Carey
1990-11-07,1,Mambo No. 5,Lou Bega
1990-11-07,1,I'd Do Anything for Love,Meat Loaf
1990-11-07,1,Sweat,Inner Circle
1990-11-07,1,Falling in Love with You,UB40
1990-11-08,1,No Matter What,Boyzone
1990-11-08,1,Achy Breaky Heart,Billy Ray Cyrus
1990-11-08,1,End of the Road,Boyz II Men
1990-11-09,1,"Candle in the Wind 1997""/ ""Something About the Way You Look Tonight",Elton John
1990-11-10,1,Twisted,Keith Sweat
1990-11-10,1,What's Love Got to Do with It,Warren G featuring Adina Howard
1990-11-10,1,I Do It for You,Bryan Adams
1990-11-10,1,The Fly,U2
1990-11-10,1,Wannabe,Spice Girls
1990-11-11,1,To Sir with Love,Ngaire
1990-11-12,1,Gangsta's Paradise,Coolio featuring L.V.
1990-11-13,1,Endless Love,Luther Vandross and Mariah Carey
1990-11-13,1,Baby Come Back,Pato Banton featuring Ali and Robin Campbell
1990-11-14,1,Blue,Eiffel 65
1990-11-14,1,I'd Do Anything for Love,Meat Loaf
1990-11-14,1,Sweat,Inner Circle
1990-11-14,1,Mambo No. 5,Lou Bega
1990-11-15,1,End of the Road,Boyz II Men
1990-11-15,1,Everybody Get Up,Five
1990-11-15,1,No Matter What,Boyzone
1990-11-15,1,Achy Breaky Heart,Billy Ray Cyrus
1990-11-16,1,Da Ya Think I'm Sexy?,N-Trance featuring Rod Stewart
1990-11-16,1,"Candle in the Wind 1997""/ ""Something About the Way You Look Tonight",Elton John
1990-11-17,1,Twisted,Keith Sweat
1990-11-17,1,What's Love Got to Do with It,Warren G featuring Adina Howard
1990-11-17,1,I Do It for You,Bryan Adams
1990-11-17,1,The Fly,U2
1990-11-18,1,To Sir with Love,Ngaire
1990-11-19,1,Gangsta's Paradise,Coolio featuring L.V.
1990-11-20,1,Endless Love,Luther Vandross and Mariah Carey
1990-11-20,1,Baby Come Back,Pato Banton featuring Ali and Robin Campbell
1990-11-21,1,Sweat,Inner Circle
1990-11-21,1,I'd Do Anything for Love,Meat Loaf
1990-11-21,1,Mambo No. 5,Lou Bega
1990-11-21,1,One & Only,Deep Obsession
1990-11-22,1,No Matter What,Boyzone
1990-11-22,1,End of the Road,Boyz II Men
1990-11-23,1,Da Ya Think I'm Sexy?,N-Trance featuring Rod Stewart
1990-11-23,1,"Candle in the Wind 1997""/ ""Something About the Way You Look Tonight",Elton John
1990-11-24,1,What's Love Got to Do with It,Warren G featuring Adina Howard
1990-11-24,1,Black or White,Michael Jackson
1990-11-24,1,No Diggity,Blackstreet featuring Dr. Dre and Queen Pen
1990-11-24,1,I Do It for You,Bryan Adams
1990-11-24,1,The Fly,U2
1990-11-25,1,To Sir with Love,Ngaire
1990-11-26,1,Gangsta's Paradise,Coolio featuring L.V.
1990-11-27,1,Endless Love,Luther Vandross and Mariah Carey
1990-11-27,1,Baby Come Back,Pato Banton featuring Ali and Robin Campbell
1990-11-28,1,Sweat,Inner Circle
1990-11-28,1,One & Only,Deep Obsession
1990-11-28,1,It Keeps Rainin',Bitty McLean
1990-11-28,1,Mambo No. 5,Lou Bega
1990-11-29,1,No Matter What,Boyzone
1990-11-29,1,End of the Road,Boyz II Men
1990-11-30,1,Da Ya Think I'm Sexy?,N-Trance featuring Rod Stewart
1990-11-30,1,"Candle in the Wind 1997""/ ""Something About the Way You Look Tonight",Elton John
1990-12-01,1,No Diggity,Blackstreet featuring Dr. Dre and Queen Pen
1990-12-01,1,What's Love Got to Do with It,Warren G featuring Adina Howard
1990-12-01,1,Black or White,Michael Jackson
1990-12-01,1,The Fly,U2
1990-12-02,1,To Sir with Love,Ngaire
1990-12-02,1,Ice Ice Baby,Vanilla Ice
1990-12-03,1,Gangsta's Paradise,Coolio featuring L.V.
1990-12-04,1,Endless Love,Luther Vandross and Mariah Carey
1990-12-04,1,Baby Come Back,Pato Banton featuring Ali and Robin Campbell
1990-12-05,1,Sweat,Inner Circle
1990-12-05,1,Mambo No. 5,Lou Bega
1990-12-05,1,One & Only,Deep Obsession
1990-12-05,1,Turn Your Lights Down Low,Bob Marley featuring Lauryn Hill
1990-12-05,1,It Keeps Rainin',Bitty McLean
1990-12-06,1,Would I Lie to You?,Charles & Eddie
1990-12-06,1,No Matter What,Boyzone
1990-12-06,1,End of the Road,Boyz II Men
1990-12-07,1,As Long as You Love Me,Backstreet Boys
1990-12-07,1,Da Ya Think I'm Sexy?,N-Trance featuring Rod Stewart
1990-12-07,1,"Candle in the Wind 1997""/ ""Something About the Way You Look Tonight",Elton John
1990-12-08,1,What's Love Got to Do with It,Warren G featuring Adina Howard
1990-12-08,1,"No Woman, No Cry",Fugees
1990-12-08,1,Black or White,Michael Jackson
1990-12-08,1,No Diggity,Blackstreet featuring Dr. Dre and Queen Pen
1990-12-09,1,Ice Ice Baby,Vanilla Ice
1990-12-09,1,To Sir with Love,Ngaire
1990-12-10,1,Gangsta's Paradise,Coolio featuring L.V.
1990-12-11,1,Baby Come Back,Pato Banton featuring Ali and Robin Campbell
1990-12-11,1,"George"" / ""Cruise Control",Headless Chickens
1990-12-12,1,It Keeps Rainin',Bitty McLean
1990-12-12,1,Sway,Shaft
1990-12-12,1,Mambo No. 5,Lou Bega
1990-12-12,1,Sweat,Inner Circle
1990-12-12,1,Turn Your Lights Down Low,Bob Marley featuring Lauryn Hill
1990-12-13,1,End of the Road,Boyz II Men
1990-12-13,1,No Matter What,Boyzone
1990-12-13,1,Would I Lie to You?,Charles & Eddie
1990-12-13,1,Crush,Jennifer Paige
1990-12-14,1,"Candle in the Wind 1997""/ ""Something About the Way You Look Tonight",Elton John
1990-12-14,1,Da Ya Think I'm Sexy?,N-Trance featuring Rod Stewart
1990-12-14,1,As Long as You Love Me,Backstreet Boys
1990-12-15,1,"No Woman, No Cry",Fugees
1990-12-15,1,Black or White,Michael Jackson
1990-12-16,1,Ice Ice Baby,Vanilla Ice
1990-12-16,1,To Sir with Love,Ngaire
1990-12-17,1,Gangsta's Paradise,Coolio featuring L.V.
1990-12-18,1,Baby Come Back,Pato Banton featuring Ali and Robin Campbell
1990-12-18,1,Here Comes the Hotstepper,Ini Kamoze
1990-12-18,1,"George"" / ""Cruise Control",Headless Chickens
1990-12-19,1,It Keeps Rainin',Bitty McLean
1990-12-19,1,Turn Your Lights Down Low,Bob Marley featuring Lauryn Hill
1990-12-20,1,Goodbye,Spice Girls
1990-12-20,1,Would I Lie to You?,Charles & Eddie
1990-12-20,1,I Will Always Love You,Whitney Houston
1990-12-20,1,End of the Road,Boyz II Men
1990-12-20,1,No Matter What,Boyzone
1990-12-21,1,As Long as You Love Me,Backstreet Boys
1990-12-22,1,Thug Devotion,Mo Thugs
1990-12-22,1,"No Woman, No Cry",Fugees
1990-12-22,1,Black or White,Michael Jackson
1990-12-23,1,Ice Ice Baby,Vanilla Ice
1990-12-23,1,To Sir with Love,Ngaire
1990-12-24,1,Gangsta's Paradise,Coolio featuring L.V.
1990-12-24,1,One Sweet Day,Mariah Carey and Boyz II Men
1990-12-25,1,Baby Come Back,Pato Banton featuring Ali and Robin Campbell
1990-12-25,1,Here Comes the Hotstepper,Ini Kamoze
1990-12-25,1,"George"" / ""Cruise Control",Headless Chickens
1990-12-26,1,Turn Your Lights Down Low,Bob Marley featuring Lauryn Hill
1990-12-26,1,S Club Party,S Club 7
1990-12-26,1,It Keeps Rainin',Bitty McLean
1990-12-27,1,End of the Road,Boyz II Men
1990-12-27,1,I Will Always Love You,Whitney Houston
1990-12-27,1,No Matter What,Boyzone
1990-12-27,1,Goodbye,Spice Girls
1990-12-28,1,As Long as You Love Me,Backstreet Boys
1990-12-29,1,Thug Devotion,Mo Thugs
1990-12-29,1,Black or White,Michael Jackson
1990-12-30,1,Ice Ice Baby,Vanilla Ice
1990-12-31,1,One Sweet Day,Mariah Carey and Boyz II Men
1990-12-31,1,Gangsta's Paradise,Coolio featuring L.V.
1991-01-01,1,"George"" / ""Cruise Control",Headless Chickens
1991-01-01,1,Here Comes the Hotstepper,Ini Kamoze
1991-01-02,1,S Club Party,S Club 7
1991-01-02,1,It Keeps Rainin',Bitty McLean
1991-01-03,1,I Will Always Love You,Whitney Houston
1991-01-03,1,Goodbye,Spice Girls
1991-01-03,1,No Matter What,Boyzone
1991-01-03,1,End of the Road,Boyz II Men
1991-01-04,1,As Long as You Love Me,Backstreet Boys
1991-01-05,1,Thug Devotion,Mo Thugs
1991-01-05,1,Black or White,Michael Jackson
1991-01-06,1,Ice Ice Baby,Vanilla Ice
1991-01-07,1,One Sweet Day,Mariah Carey and Boyz II Men
1991-01-07,1,Gangsta's Paradise,Coolio featuring L.V.
1991-01-08,1,Here Comes the Hotstepper,Ini Kamoze
1991-01-08,1,"George"" / ""Cruise Control",Headless Chickens
1991-01-09,1,It Keeps Rainin',Bitty McLean
1991-01-09,1,S Club Party,S Club 7
1991-01-10,1,End of the Road,Boyz II Men
1991-01-10,1,I Will Always Love You,Whitney Houston
1991-01-10,1,No Matter What,Boyzone
1991-01-10,1,Goodbye,Spice Girls
1991-01-11,1,As Long as You Love Me,Backstreet Boys
1991-01-12,1,Thug Devotion,Mo Thugs
1991-01-12,1,Black or White,Michael Jackson
1991-01-13,1,Ice Ice Baby,Vanilla Ice
1991-01-14,1,Gangsta's Paradise,Coolio featuring L.V.
1991-01-14,1,One Sweet Day,Mariah Carey and Boyz II Men
1991-01-15,1,"George"" / ""Cruise Control",Headless Chickens
1991-01-15,1,Here Comes the Hotstepper,Ini Kamoze
1991-01-16,1,It Keeps Rainin',Bitty McLean
1991-01-16,1,S Club Party,S Club 7
1991-01-17,1,I Will Always Love You,Whitney Houston
1991-01-18,1,As Long as You Love Me,Backstreet Boys
1991-01-19,1,Thug Devotion,Mo Thugs
1991-01-19,1,Black or White,Michael Jackson
1991-01-20,1,Ice Ice Baby,Vanilla Ice
1991-01-21,1,Gangsta's Paradise,Coolio featuring L.V.
1991-01-21,1,One Sweet Day,Mariah Carey and Boyz II Men
1991-01-23,1,S Club Party,S Club 7
1991-01-23,1,It Keeps Rainin',Bitty McLean
1991-01-24,1,I Will Always Love You,Whitney Houston
1991-01-25,1,As Long as You Love Me,Backstreet Boys
1991-01-26,1,Black or White,Michael Jackson
1991-01-27,1,Ice Ice Baby,Vanilla Ice
1991-01-28,1,Gangsta's Paradise,Coolio featuring L.V.
1991-01-30,1,It Keeps Rainin',Bitty McLean
1991-01-31,1,I Will Always Love You,Whitney Houston
1991-02-01,1,As Long as You Love Me,Backstreet Boys
1991-02-02,1,Black or White,Michael Jackson
1991-02-03,1,Ice Ice Baby,Vanilla Ice
1991-02-04,1,Gangsta's Paradise,Coolio featuring L.V.
1991-02-06,1,It Keeps Rainin',Bitty McLean
1991-02-07,1,I Will Always Love You,Whitney Houston
1991-02-09,1,Black or White,Michael Jackson
1991-02-10,1,Ice Ice Baby,Vanilla Ice
1991-02-11,1,Gangsta's Paradise,Coolio featuring L.V.
1991-02-14,1,I Will Always Love You,Whitney Houston
1991-02-16,1,Black or White,Michael Jackson
1991-02-17,1,Ice Ice Baby,Vanilla Ice
1991-02-21,1,I Will Always Love You,Whitney Houston
1991-02-24,1,Unchained Melody,The Righteous Brothers
1991-02-28,1,I Will Always Love You,Whitney Houston
1991-03-03,1,Unchained Melody,The Righteous Brothers
1991-03-07,1,I Will Always Love You,Whitney Houston
1991-03-10,1,Unchained Melody,The Righteous Brothers
1991-03-14,1,I Will Always Love You,Whitney Houston
1991-03-17,1,Unchained Melody,The Righteous Brothers
1991-03-21,1,I Will Always Love You,Whitney Houston
1991-03-24,1,Unchained Melody,The Righteous Brothers
1991-03-28,1,I Will Always Love You,Whitney Houston
1991-03-31,1,Unchained Melody,The Righteous Brothers
1991-04-07,1,Unchained Melody,The Righteous Brothers
1991-04-14,1,Trippin',Push Push
1991-04-21,1,Trippin',Push Push
1991-04-28,1,Trippin',Push Push
1991-05-05,1,Trippin',Push Push
1991-05-12,1,Trippin',Push Push
1991-05-19,1,Trippin',Push Push
1991-08-18,1,I Do It for You,Bryan Adams
1991-08-25,1,I Do It for You,Bryan Adams
1991-09-01,1,I Do It for You,Bryan Adams
1991-09-08,1,I Do It for You,Bryan Adams
1991-09-15,1,I Do It for You,Bryan Adams
1991-09-22,1,I Do It for You,Bryan Adams
1991-09-29,1,I Do It for You,Bryan Adams
1991-10-06,1,I Do It for You,Bryan Adams
1991-11-24,1,Black or White,Michael Jackson
1991-12-01,1,Black or White,Michael Jackson
1991-12-08,1,Black or White,Michael Jackson
1991-12-15,1,Black or White,Michael Jackson
1991-12-22,1,Black or White,Michael Jackson
1991-12-29,1,Black or White,Michael Jackson
1992-01-05,1,Black or White,Michael Jackson
1992-01-12,1,Black or White,Michael Jackson
1992-03-22,1,To Be with You,Mr. Big
1992-03-29,1,To Be with You,Mr. Big
1992-04-05,1,To Be with You,Mr. Big
1992-04-12,1,To Be with You,Mr. Big
1992-04-19,1,To Be with You,Mr. Big
1992-05-10,1,Tears in Heaven,Eric Clapton
1992-05-17,1,Tears in Heaven,Eric Clapton
1992-05-24,1,Tears in Heaven,Eric Clapton
1992-05-31,1,Tears in Heaven,Eric Clapton
1992-06-07,1,Tears in Heaven,Eric Clapton
1992-07-19,1,I'll Be There,Mariah Carey featuring Trey Lorenz
1992-07-26,1,I'll Be There,Mariah Carey featuring Trey Lorenz
1992-08-02,1,I'll Be There,Mariah Carey featuring Trey Lorenz
1992-08-09,1,I'll Be There,Mariah Carey featuring Trey Lorenz
1992-08-16,1,I'll Be There,Mariah Carey featuring Trey Lorenz
1992-09-06,1,Achy Breaky Heart,Billy Ray Cyrus
1992-09-13,1,Achy Breaky Heart,Billy Ray Cyrus
1992-09-20,1,Achy Breaky Heart,Billy Ray Cyrus
1992-09-27,1,Achy Breaky Heart,Billy Ray Cyrus
1992-10-04,1,Achy Breaky Heart,Billy Ray Cyrus
1992-10-11,1,Achy Breaky Heart,Billy Ray Cyrus
1992-10-18,1,End of the Road,Boyz II Men
1992-10-25,1,End of the Road,Boyz II Men
1992-11-01,1,End of the Road,Boyz II Men
1992-11-08,1,End of the Road,Boyz II Men
1992-11-15,1,End of the Road,Boyz II Men
1992-11-22,1,End of the Road,Boyz II Men
1992-11-29,1,End of the Road,Boyz II Men
1992-12-20,1,I Will Always Love You,Whitney Houston
1992-12-27,1,I Will Always Love You,Whitney Houston
1993-01-03,1,I Will Always Love You,Whitney Houston
1993-01-10,1,I Will Always Love You,Whitney Houston
1993-01-17,1,I Will Always Love You,Whitney Houston
1993-01-24,1,I Will Always Love You,Whitney Houston
1993-01-31,1,I Will Always Love You,Whitney Houston
1993-02-07,1,I Will Always Love You,Whitney Houston
1993-02-14,1,I Will Always Love You,Whitney Houston
1993-02-21,1,I Will Always Love You,Whitney Houston
1993-02-28,1,I Will Always Love You,Whitney Houston
1993-03-07,1,I Will Always Love You,Whitney Houston
1993-03-14,1,I Will Always Love You,Whitney Houston
1993-03-21,1,I Will Always Love You,Whitney Houston
1993-06-13,1,Falling in Love with You,UB40
1993-06-20,1,Falling in Love with You,UB40
1993-06-27,1,Falling in Love with You,UB40
1993-07-04,1,Falling in Love with You,UB40
1993-07-11,1,Falling in Love with You,UB40
1993-07-18,1,Falling in Love with You,UB40
1993-07-25,1,Falling in Love with You,UB40
1993-08-01,1,Falling in Love with You,UB40
1993-08-08,1,Falling in Love with You,UB40
1993-08-15,1,Falling in Love with You,UB40
1993-08-22,1,Falling in Love with You,UB40
1993-09-26,1,I'd Do Anything for Love,Meat Loaf
1993-10-03,1,I'd Do Anything for Love,Meat Loaf
1993-10-10,1,I'd Do Anything for Love,Meat Loaf
1993-10-17,1,I'd Do Anything for Love,Meat Loaf
1993-10-24,1,I'd Do Anything for Love,Meat Loaf
1993-11-28,1,It Keeps Rainin',Bitty McLean
1993-12-05,1,It Keeps Rainin',Bitty McLean
1993-12-12,1,It Keeps Rainin',Bitty McLean
1993-12-19,1,It Keeps Rainin',Bitty McLean
1993-12-26,1,It Keeps Rainin',Bitty McLean
1994-01-02,1,It Keeps Rainin',Bitty McLean
1994-01-09,1,It Keeps Rainin',Bitty McLean
1994-01-16,1,I Can See Clearly Now,Jimmy Cliff
1994-01-23,1,I Can See Clearly Now,Jimmy Cliff
1994-01-30,1,I Can See Clearly Now,Jimmy Cliff
1994-02-06,1,I Can See Clearly Now,Jimmy Cliff
1994-02-13,1,I Can See Clearly Now,Jimmy Cliff
1994-02-20,1,I Can See Clearly Now,Jimmy Cliff
1994-04-24,1,The Sign,Ace of Base
1994-05-01,1,The Sign,Ace of Base
1994-05-08,1,The Sign,Ace of Base
1994-05-15,1,The Sign,Ace of Base
1994-05-22,1,The Sign,Ace of Base
1994-09-10,1,I Swear,All-4-One
1994-09-17,1,I Swear,All-4-One
1994-09-24,1,I Swear,All-4-One
1994-10-01,1,I Swear,All-4-One
1994-10-08,1,I Swear,All-4-One
1994-10-09,1,Endless Love,Luther Vandross and Mariah Carey
1994-10-15,1,I Swear,All-4-One
1994-10-16,1,Endless Love,Luther Vandross and Mariah Carey
1994-10-23,1,Endless Love,Luther Vandross and Mariah Carey
1994-10-30,1,Endless Love,Luther Vandross and Mariah Carey
1994-11-06,1,Endless Love,Luther Vandross and Mariah Carey
1994-12-18,1,Here Comes the Hotstepper,Ini Kamoze
1994-12-25,1,Here Comes the Hotstepper,Ini Kamoze
1995-01-01,1,Here Comes the Hotstepper,Ini Kamoze
1995-01-08,1,Here Comes the Hotstepper,Ini Kamoze
1995-01-15,1,Here Comes the Hotstepper,Ini Kamoze
1995-03-05,1,Cotton Eye Joe,Rednex
1995-03-12,1,Cotton Eye Joe,Rednex
1995-03-19,1,Cotton Eye Joe,Rednex
1995-03-26,1,Cotton Eye Joe,Rednex
1995-04-02,1,Cotton Eye Joe,Rednex
1995-04-09,1,Cotton Eye Joe,Rednex
1995-04-16,1,If You Love Me,Brownstone
1995-04-23,1,If You Love Me,Brownstone
1995-04-30,1,If You Love Me,Brownstone
1995-05-07,1,If You Love Me,Brownstone
1995-05-14,1,If You Love Me,Brownstone
1995-10-29,1,Gangsta's Paradise,Coolio featuring L.V.
1995-11-05,1,Gangsta's Paradise,Coolio featuring L.V.
1995-11-12,1,Gangsta's Paradise,Coolio featuring L.V.
1995-11-19,1,Gangsta's Paradise,Coolio featuring L.V.
1995-11-26,1,Gangsta's Paradise,Coolio featuring L.V.
1995-12-03,1,Gangsta's Paradise,Coolio featuring L.V.
1995-12-10,1,Gangsta's Paradise,Coolio featuring L.V.
1995-12-17,1,Gangsta's Paradise,Coolio featuring L.V.
1995-12-24,1,Gangsta's Paradise,Coolio featuring L.V.
1996-04-28,1,California Love,2Pac featuring Dr. Dre
1996-05-05,1,California Love,2Pac featuring Dr. Dre
1996-05-12,1,California Love,2Pac featuring Dr. Dre
1996-05-19,1,California Love,2Pac featuring Dr. Dre
1996-05-26,1,California Love,2Pac featuring Dr. Dre
1996-06-23,1,Tha Crossroads,Bone Thugs-n-Harmony
1996-06-30,1,Tha Crossroads,Bone Thugs-n-Harmony
1996-07-07,1,Tha Crossroads,Bone Thugs-n-Harmony
1996-07-14,1,Tha Crossroads,Bone Thugs-n-Harmony
1996-07-21,1,Tha Crossroads,Bone Thugs-n-Harmony
1996-07-28,1,Chains,DLT featuring Che Fu
1996-07-28,1,Tha Crossroads,Bone Thugs-n-Harmony
1996-08-04,1,Chains,DLT featuring Che Fu
1996-08-11,1,Chains,DLT featuring Che Fu
1996-08-18,1,Chains,DLT featuring Che Fu
1996-08-25,1,Chains,DLT featuring Che Fu
1996-09-08,1,Twisted,Keith Sweat
1996-09-15,1,Twisted,Keith Sweat
1996-09-22,1,Twisted,Keith Sweat
1996-09-29,1,Twisted,Keith Sweat
1996-10-06,1,Twisted,Keith Sweat
1996-10-13,1,Twisted,Keith Sweat
1997-07-06,1,I'll Be Missing You,Puff Daddy and Faith Evans featuring 112
1997-07-13,1,I'll Be Missing You,Puff Daddy and Faith Evans featuring 112
1997-07-20,1,I'll Be Missing You,Puff Daddy and Faith Evans featuring 112
1997-07-27,1,I'll Be Missing You,Puff Daddy and Faith Evans featuring 112
1997-08-03,1,I'll Be Missing You,Puff Daddy and Faith Evans featuring 112
1997-08-10,1,Men in Black,Will Smith
1997-08-17,1,Men in Black,Will Smith
1997-08-24,1,Men in Black,Will Smith
1997-08-31,1,Men in Black,Will Smith
1997-09-07,1,Men in Black,Will Smith
1997-10-05,1,"Candle in the Wind 1997"" / ""Something About the Way You Look Tonight",Elton John
1997-10-12,1,"Candle in the Wind 1997"" / ""Something About the Way You Look Tonight",Elton John
1997-10-19,1,"Candle in the Wind 1997"" / ""Something About the Way You Look Tonight",Elton John
1997-10-26,1,"Candle in the Wind 1997"" / ""Something About the Way You Look Tonight",Elton John
1997-11-02,1,"Candle in the Wind 1997"" / ""Something About the Way You Look Tonight",Elton John
1997-11-09,1,"Candle in the Wind 1997"" / ""Something About the Way You Look Tonight",Elton John
1997-12-07,1,As Long as You Love Me,Backstreet Boys
1997-12-14,1,As Long as You Love Me,Backstreet Boys
1997-12-21,1,As Long as You Love Me,Backstreet Boys
1997-12-28,1,As Long as You Love Me,Backstreet Boys
1998-01-04,1,As Long as You Love Me,Backstreet Boys
1998-01-11,1,As Long as You Love Me,Backstreet Boys
1998-01-18,1,Never Ever,All Saints
1998-01-25,1,Never Ever,All Saints
1998-02-01,1,Never Ever,All Saints
1998-02-08,1,Never Ever,All Saints
1998-02-15,1,Never Ever,All Saints
1998-10-18,1,No Matter What,Boyzone
1998-10-25,1,No Matter What,Boyzone
1998-11-01,1,No Matter What,Boyzone
1998-11-08,1,No Matter What,Boyzone
1998-11-15,1,No Matter What,Boyzone
1998-11-22,1,No Matter What,Boyzone
1999-09-12,1,Mambo No. 5,Lou Bega
1999-09-19,1,Mambo No. 5,Lou Bega
1999-09-26,1,Mambo No. 5,Lou Bega
1999-10-03,1,Mambo No. 5,Lou Bega
1999-10-10,1,Mambo No. 5,Lou Bega
1999-10-17,1,Mambo No. 5,Lou Bega
2000-01-01,1,Wind It Up,Gwen Stefani
2000-01-02,1,S Club Party,S Club 7
2000-01-02,1,Stickwitu,The Pussycat Dolls
2000-01-03,1,Drop It Like It's Hot,Snoop Dogg featuring Pharrell
2000-01-04,1,Angels Brought Me Here,Guy Sebastian
2000-01-05,1,Poker Face,Lady Gaga
2000-01-05,1,The Ketchup Song,Las Ketchup
2000-01-06,1,Somethin' Stupid,Robbie Williams and Nicole Kidman
2000-01-07,1,Bleeding Love,Leona Lewis
2000-01-07,1,Lydia,Fur Patrol
2000-01-08,1,Wind It Up,Gwen Stefani
2000-01-08,1,Smack That,Akon featuring Eminem
2000-01-09,1,Stickwitu,The Pussycat Dolls
2000-01-09,1,S Club Party,S Club 7
2000-01-09,1,My Humps,The Black Eyed Peas
2000-01-10,1,Drop It Like It's Hot,Snoop Dogg featuring Pharrell
2000-01-11,1,Angels Brought Me Here,Guy Sebastian
2000-01-12,1,Poker Face,Lady Gaga
2000-01-12,1,The Ketchup Song,Las Ketchup
2000-01-13,1,Somethin' Stupid,Robbie Williams and Nicole Kidman
2000-01-14,1,Lydia,Fur Patrol
2000-01-14,1,Shape of My Heart,Backstreet Boys
2000-01-14,1,Bleeding Love,Leona Lewis
2000-01-15,1,Say It Right,Nelly Furtado
2000-01-15,1,Smack That,Akon featuring Eminem
2000-01-16,1,My Humps,The Black Eyed Peas
2000-01-16,1,Stickwitu,The Pussycat Dolls
2000-01-16,1,S Club Party,S Club 7
2000-01-17,1,Drop It Like It's Hot,Snoop Dogg featuring Pharrell
2000-01-18,1,Shut Up,The Black Eyed Peas
2000-01-18,1,Angels Brought Me Here,Guy Sebastian
2000-01-19,1,Poker Face,Lady Gaga
2000-01-19,1,The Ketchup Song,Las Ketchup
2000-01-19,1,I'm Yours,Jason Mraz
2000-01-20,1,Somethin' Stupid,Robbie Williams and Nicole Kidman
2000-01-20,1,Get the Party Started,P!nk
2000-01-21,1,Bleeding Love,Leona Lewis
2000-01-21,1,Lydia,Fur Patrol
2000-01-21,1,Cruisin',Gwyneth Paltrow and Huey Lewis
2000-01-22,1,Smack That,Akon featuring Eminem
2000-01-23,1,S Club Party,S Club 7
2000-01-23,1,Stickwitu,The Pussycat Dolls
2000-01-23,1,Push the Button,Sugababes
2000-01-24,1,Swing,Savage
2000-01-24,1,Drop It Like It's Hot,Snoop Dogg featuring Pharrell
2000-01-25,1,Suga Suga,Baby Bash featuring Frankie J
2000-01-25,1,Angels Brought Me Here,Guy Sebastian
2000-01-26,1,The Ketchup Song,Las Ketchup
2000-01-26,1,I'm Yours,Jason Mraz
2000-01-26,1,Lose Yourself,Eminem
2000-01-26,1,Poker Face,Lady Gaga
2000-01-27,1,Get the Party Started,P!nk
2000-01-27,1,Somethin' Stupid,Robbie Williams and Nicole Kidman
2000-01-28,1,Cruisin',Gwyneth Paltrow and Huey Lewis
2000-01-28,1,Low,Flo Rida featuring T-Pain
2000-01-28,1,Bleeding Love,Leona Lewis
2000-01-29,1,Smack That,Akon featuring Eminem
2000-01-30,1,S Club Party,S Club 7
2000-01-30,1,I Try,Macy Gray
2000-01-30,1,Push the Button,Sugababes
2000-01-31,1,Drop It Like It's Hot,Snoop Dogg featuring Pharrell
2000-01-31,1,Swing,Savage
2000-02-01,1,Suga Suga,Baby Bash featuring Frankie J
2000-02-01,1,Angels Brought Me Here,Guy Sebastian
2000-02-02,1,I'm Yours,Jason Mraz
2000-02-02,1,The Ketchup Song,Las Ketchup
2000-02-02,1,Poker Face,Lady Gaga
2000-02-02,1,Lose Yourself,Eminem
2000-02-03,1,Get the Party Started,P!nk
2000-02-03,1,Somethin' Stupid,Robbie Williams and Nicole Kidman
2000-02-04,1,Cruisin',Gwyneth Paltrow and Huey Lewis
2000-02-04,1,Bleeding Love,Leona Lewis
2000-02-04,1,Low,Flo Rida featuring T-Pain
2000-02-05,1,Smack That,Akon featuring Eminem
2000-02-06,1,Push the Button,Sugababes
2000-02-06,1,What a Girl Wants,Christina Aguilera
2000-02-06,1,S Club Party,S Club 7
2000-02-07,1,Swing,Savage
2000-02-07,1,Drop It Like It's Hot,Snoop Dogg featuring Pharrell
2000-02-08,1,Angels Brought Me Here,Guy Sebastian
2000-02-08,1,Suga Suga,Baby Bash featuring Frankie J
2000-02-09,1,Lose Yourself,Eminem
2000-02-09,1,I'm Yours,Jason Mraz
2000-02-09,1,Poker Face,Lady Gaga
2000-02-09,1,The Ketchup Song,Las Ketchup
2000-02-10,1,"Whenever, Wherever",Shakira
2000-02-10,1,Get the Party Started,P!nk
2000-02-11,1,Low,Flo Rida featuring T-Pain
2000-02-11,1,Bleeding Love,Leona Lewis
2000-02-11,1,Cruisin',Gwyneth Paltrow and Huey Lewis
2000-02-12,1,Lips of an Angel,Hinder
